space_url,venue_url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,max_seated,max_standing,area_in_m2,catering_offered,external_catering_allowed,supervenue,Standing_max,Dining_max,Theatre_max,Boardroom_max,Classroom_max,Cabaret_max,U-Shaped_max,Approved caterers only,BYO alcohol allowed,BYO alcohol not allowed,External catering allowed,External catering not allowed,In-house catering,No in-house catering,Venue doesn’t provide alcohol,Venue provides alcohol,Alcohol licence until 23:00,Corkage fee for BYO alcohol,Buyout fee for external catering,Kitchen facilities available for guests,Complimentary water,Complimentary tea and coffee,Alcohol licence until 23:00 (extension available),Halal menu,Kosher menu,Extensive vegan menu,Extensive gluten-free menu,Alcohol licence until 1:30,Alcohol licence until 1:00,Alcohol licence until 0:00,Alcohol licence until 1:00 (extension available),Alcohol licence until 5:00 (extension available),Alcohol licence until 3:00 (extension available),Alcohol licence until 0:00 (extension available),Alcohol licence until 2:00 (extension available),Alcohol licence until 22:30,Alcohol licence until 22:00,Alcohol licence until 2:00,Alcohol licence until 22:30 (extension available),Alcohol licence until 3:00,Alcohol licence until 0:30 (extension available),Alcohol licence until 4:00,Alcohol licence until 23:30,Alcohol licence until 23:30 (extension available),Alcohol licence until 21:30,Alcohol licence until 4:00 (extension available),Alcohol licence until 2:30,Alcohol licence until 0:30,Alcohol licence until 22:00 (extension available),Alcohol licence until 5:00,Alcohol licence until 21:00 (extension available),Alcohol licence until 2:30 (extension available),Alcohol licence until 21:00,Alcohol licence until 1:30 (extension available),Wi-Fi,Projector,Flipchart,Natural light,Flatscreen TV,Whiteboard,Conference call facilities,Air conditioning,Storage space,Accommodation available,Parking available,Own music allowed,Bring your own DJ,PA system / music speakers available,Wheelchair accessible,Promoted / ticketed events,Loud music / events,Wedding licence,Temporary event notices (TENs) available,Paid parking facilities available nearby,Disabled access toilets,Ground level,Lift to all floors,Free parking is available on-site
https://www.tagvenue.com/rooms/london/18656/masters-lodge/the-jungle-room,https://www.tagvenue.com/venues/london/8321/masters-lodge,masters lodge,the jungle room,51.511874134419,-0.051348209381104,"Johnson Street, London, E1 0BE",Shadwell Station (450 yd),16,20,100,Venue offers catering,External catering allowed,False,20.0,16.0,16.0,16.0,16.0,16.0,16.0,0,1,0,1,0,1,0,0,1,,False,True,True,1.0,1.0,,True,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,False,True,True,,False,False,True,False,True,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/21000/lords-cricket-ground/harris-gardens,https://www.tagvenue.com/venues/london/683/lord-s-cricket-ground,lord's cricket ground,harris gardens,51.529831,-0.1721564,"St John's Wood Road, Lord's Cricket Ground, St John's Wood Road, London, NW8 8QN",St. John's Wood Station (600 yd),0,200,646,Venue offers catering,External catering not allowed,False,200.0,,,,,,,1,1,0,0,1,1,0,0,1,,False,,,0.0,0.0,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,True,True,True,False,False,False,,,,,True
https://www.tagvenue.com/rooms/london/26455/odeon-luxe-holloway/screen-2,https://www.tagvenue.com/venues/london/12529/odeon-luxe-holloway,odeon luxe holloway,screen 2,51.5586397,-0.1214895,"419-427 Holloway Rd, London, N7 6LJ",Holloway Road Station (1000 yd),69,0,200,Venue offers catering,External catering not allowed,False,,,69.0,,,,,1,0,1,0,1,0,1,1,0,,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/35551/chiswell-street-dining-rooms/exclusive-hire,https://www.tagvenue.com/venues/london/16811/chiswell-street-dining-rooms-1,chiswell street dining rooms,exclusive hire,51.5207883,-0.0907099,"Chiswell Street, 56, London, EC1Y 4SA",Moorgate Station (350 yd),80,200,45,Venue offers catering,External catering not allowed,False,200.0,80.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,False,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,True,True,False,False,False,False,False,True,,True,,
https://www.tagvenue.com/rooms/london/34890/the-life-centre/loft-studio,https://www.tagvenue.com/venues/london/16502/the-life-centre,the life centre,loft studio,51.507433,-0.1956541,"The Life Centre, 15 Edge Street, 15 Edge Street, London, W8 7PN",Notting Hill Gate Station (250 yd),0,12,15,Venue doesn’t offer catering,External catering not allowed,False,12.0,,,,,,,0,0,1,0,1,0,1,1,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,False,False,True,False,True,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/616/opso/opso-main-dining-area,https://www.tagvenue.com/venues/london/263/opso,opso,opso main dining area,51.5209172,-0.1528998,"10 Paddington Street, Marylebone, London, W1U 5QL",Baker Street Station (400 yd),40,70,60,Venue offers catering,External catering not allowed,False,70.0,40.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/surrey/1884/sandown-park-racecourse/sandown-terrace,https://www.tagvenue.com/venues/surrey/518/sandown-park-racecourse,sandown park racecourse,sandown terrace,51.372826215522,-0.36029309531261,"Portsmouth Road, Esher, Surrey, KT10 9AJ",,0,1000,1500,Venue offers catering,External catering not allowed,False,1000.0,,,,,,,1,1,0,0,1,1,0,0,1,,False,,,1.0,0.0,True,True,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,,True,False,True,True,True,True,False,False,,,,,True
https://www.tagvenue.com/rooms/london/18973/richbell-house/dr-charles-west,https://www.tagvenue.com/venues/london/8439/richbell-house,richbell house,dr charles west,51.521035887111,-0.11754244565964,"Richbell Place, 5, London, WC1N 3LA",Holborn Station (500 yd),24,0,31,Venue doesn’t offer catering,External catering allowed,True,,,24.0,14.0,24.0,24.0,20.0,0,0,1,1,0,0,1,1,0,,,False,False,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,,,,True,
https://www.tagvenue.com/rooms/london/14518/gaucho-chancery-lane/private-dining,https://www.tagvenue.com/venues/london/6509/gaucho-chancery-lane,gaucho chancery lane,private dining,51.514150974494,-0.11129021644592,"Chancery Lane, 125, London, WC2A 1PU",Temple Station (450 yd),24,0,40,Venue offers catering,External catering not allowed,False,,24.0,,,,,,0,1,0,0,1,1,0,0,1,,False,,,0.0,0.0,,False,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/8833/streatham-space-project/studio-space,https://www.tagvenue.com/venues/london/4047/streatham-space-project,streatham space project,studio space,51.438894963787,-0.12742638587952,"Sternhold Avenue, London, SW2 4PA",,30,40,42,Venue doesn’t offer catering,External catering allowed,False,40.0,30.0,30.0,16.0,30.0,,12.0,0,0,1,1,0,0,1,0,1,,,False,False,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,True,False,False,,True,True,True,True,True,True,False,False,,True,True,,
https://www.tagvenue.com/rooms/london/11363/ilec-conference-centre/london-5,https://www.tagvenue.com/venues/london/3874/ilec-conference-centre-1,ilec conference centre,london 5,51.486123234554,-0.19954025745392,"Lillie Road, 47, London, SW6 1UD",West Brompton Station (350 yd),60,60,63,Venue offers catering,External catering allowed,False,60.0,40.0,60.0,24.0,24.0,32.0,24.0,0,0,1,1,0,1,0,0,1,,,False,True,1.0,0.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,,False,False,False,True,False,True,False,False,,,,,True
https://www.tagvenue.com/rooms/london/2235/skylon/whole-venue,https://www.tagvenue.com/venues/london/842/skylon,skylon,whole venue,51.505946823712,-0.1170356534077,"Royal Festival Hall, Belvedere Rd, London , SE1 8XX",Waterloo Station (400 yd),300,500,450,Venue offers catering,External catering not allowed,False,500.0,300.0,,,,,,0,0,1,0,1,1,0,1,0,,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/29367/the-library-bar/the-rabbit-hole,https://www.tagvenue.com/venues/london/14057/the-library-bar,the library bar,the rabbit hole,51.6563312,-0.2021499,"Hight Street, 143, London, EN5 5UZ",High Barnet Station (900 yd),15,30,90,Venue doesn’t offer catering,External catering allowed,False,30.0,15.0,,,,,,0,0,1,1,0,0,1,0,1,,,False,False,1.0,0.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,True,False,False,True,False,True,,True,False,True,False,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/946/barrio-shoreditch/neon-den,https://www.tagvenue.com/venues/london/269/barrio-shoreditch,barrio shoreditch,neon den,51.525996398865,-0.078228153967302,"141-143 Shoreditch High Street, London , E1 6JE",Old Street Station (750 yd),80,100,120,Venue offers catering,External catering not allowed,False,100.0,80.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,,True,,,
https://www.tagvenue.com/rooms/london/28730/cifas/dante-room-the-learning-hub,https://www.tagvenue.com/venues/london/13734/cifas,cifas,dante room (the learning hub),51.5254626,-0.1280377,"Tavistock Square, 7-12 Lynton House, London, WC1H 9LT",Russell Square Station (450 yd),12,0,25,Venue offers catering,External catering not allowed,False,,,,12.0,12.0,12.0,12.0,1,0,1,0,1,0,1,1,0,,,,,1.0,1.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,False,,False,False,False,True,False,False,False,False,True,True,,True,
https://www.tagvenue.com/rooms/london/24598/shoreditch-gardens/the-pavilion-and-herb-gardens,https://www.tagvenue.com/venues/london/2573/shoreditch-gardens,shoreditch gardens,the pavilion and herb gardens,51.5315344,-0.0766725,"Kingsland Road, 136, London, E2 8EA",Hoxton Station (250 yd),70,100,80,Venue offers catering,External catering not allowed,False,100.0,60.0,70.0,,36.0,36.0,,1,0,1,0,1,0,1,0,1,True,,,,1.0,0.0,,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,True,,True,True,True,
https://www.tagvenue.com/rooms/london/22170/m-threadneedle-street/the-wagyu-room,https://www.tagvenue.com/venues/london/9874/m-threadneedle-street,m threadneedle street,the wagyu room,51.5147959,-0.0868044,"Threadneedle Walk, 2, London, EC2N 1DW",Monument Station (250 yd),24,35,25,Venue offers catering,External catering not allowed,False,35.0,24.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,,,,,
https://www.tagvenue.com/rooms/london/401/plaisterers-hall/plaisterers-hall,https://www.tagvenue.com/venues/london/175/plaisterers-hall,plaisterers' hall,plaisterer's hall,51.5173462,-0.0960394,"One London Wall, London, EC2Y 5JU",St. Paul's Station (350 yd),400,550,368,Venue offers catering,External catering not allowed,False,550.0,360.0,400.0,,,200.0,,1,1,0,0,1,1,0,0,1,,False,,,0.0,0.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,True,True,False,False,False,False,False,True,True,False,False,True,False,,,,,
https://www.tagvenue.com/rooms/london/13476/the-waterside/the-river-room,https://www.tagvenue.com/venues/london/6170/the-waterside,the waterside,the river room,51.472726080745,-0.18106922507275,"The Boulevard, Imperial Wharf, London, SW6 2SU",Imperial Wharf Station (250 yd),60,100,63,Venue offers catering,External catering not allowed,False,100.0,60.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/27487/ginza-st-jamess/large-private-dining-room,https://www.tagvenue.com/venues/london/13131/ginza-st-james-s,ginza st. james's,large private dining room ,51.5072971,-0.1387797,"Bury Street, 15, London, SW1Y 6AL",Green Park Station (350 yd),12,15,10,Venue offers catering,External catering not allowed,False,15.0,12.0,,12.0,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,True,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,,False,False,True,False,False,False,False,True,True,True,,,
https://www.tagvenue.com/rooms/london/24201/nts-loft/outside-terrace,https://www.tagvenue.com/venues/london/11271/nt-s-loft,nt's loft,outside terrace,51.5375837,-0.0577234,"Westgate Street, 1, London, E83RL",London Fields Station (400 yd),90,250,186,Venue offers catering,External catering allowed,False,250.0,90.0,,,,,,0,0,1,1,0,1,0,0,1,,,True,True,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,,True,,True,
https://www.tagvenue.com/rooms/london/16521/pure-light-photography-studio/pure-light-photography-studio,https://www.tagvenue.com/venues/london/5229/pure-light-photography-studio,pure light photography studio,pure light photography studio,51.525608193987,-0.21049864239501,"Conlan Street, Buspace, unit 126, London, W10 5AP",Westbourne Park Station (950 yd),0,12,39,Venue doesn’t offer catering,External catering not allowed,True,12.0,,,,,,,0,0,1,0,1,0,1,1,0,,,,,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,True,True,False,False,False,False,True,,,True,
https://www.tagvenue.com/rooms/london/232/ortus-conference-and-events-venue/adamson,https://www.tagvenue.com/venues/london/111/ortus-conference-and-events-venue,ortus conference and events venue,adamson,51.4696119,-0.0870989,"82 - 96 Grove Lane, London, SE5 8SN",Denmark Hill Station (300 yd),20,20,122,Venue offers catering,External catering not allowed,False,20.0,13.0,20.0,,20.0,,13.0,0,0,1,0,1,1,0,0,1,True,,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/3962/the-blue-lion/whole-venue,https://www.tagvenue.com/venues/london/1588/the-blue-lion,the blue lion,whole venue,51.5240264,-0.1156845,"Gray's Inn Road, 133, London, WC1X 8TU",Russell Square Station (700 yd),80,120,190,Venue offers catering,External catering not allowed,True,120.0,80.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,True,True,False,,True,True,True,False,False,False,False,False,True,,True,,
https://www.tagvenue.com/rooms/london/33449/silks-cocktails-lounge-nightclub/silks-cocktail-lounge,https://www.tagvenue.com/venues/london/14478/silks-cocktails-lounge-nightclub,silks cocktails lounge & nightclub,silks cocktail lounge,51.4448821,-0.0196346,"Rushey Green, 177-181, London, SE6 4BD",,0,150,105,Venue offers catering,External catering not allowed,False,150.0,,,,,,,1,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,False,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,False,False,False,False,False,False,True,True,False,,True,True,True,True,True,True,False,True,True,True,True,,
https://www.tagvenue.com/rooms/london/25065/omnom/whole-space,https://www.tagvenue.com/venues/london/7714/omnom,omnom,whole space,51.5383911,-0.1035429,"Upper Street, 116n Islington Square, London, N1 1QP",Angel Station (750 yd),85,100,325,Venue offers catering,External catering not allowed,False,100.0,80.0,85.0,32.0,80.0,60.0,32.0,0,0,1,0,1,1,0,1,0,,,,,1.0,1.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,True,False,True,True,False,,True,True,True,True,True,True,False,False,True,,True,True,
https://www.tagvenue.com/rooms/london/27971/spiritland-royal-festival-hall/private-hire,https://www.tagvenue.com/venues/london/5729/spiritland-royal-festival-hall,spiritland royal festival hall,private hire ,51.50560055086,-0.11626303195953,"Belvedere Road, London, SE1 8XX",Waterloo Station (350 yd),100,300,243,Venue offers catering,External catering allowed,False,300.0,100.0,,,,,,0,0,1,1,0,1,0,0,1,,,True,True,1.0,0.0,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,False,True,True,True,True,True,True,False,True,,True,True,,
https://www.tagvenue.com/rooms/london/8560/aquavit-london/copenhagen-room,https://www.tagvenue.com/venues/london/4214/aquavit-london,aquavit london,copenhagen room ,51.508862655017,-0.13321459293365,"St James 's Market, 1 Carlton Street  , London, SW1Y4QQ",Piccadilly Circus Station (200 yd),15,35,105,Venue offers catering,External catering not allowed,False,35.0,15.0,,15.0,,,,0,0,1,0,1,1,0,1,0,,,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,,,,,
https://www.tagvenue.com/rooms/london/21492/30-pavilion-road/30-pavilion-road,https://www.tagvenue.com/venues/london/9531/30-pavilion-road-1,30 pavilion road,30 pavilion road,51.4993565,-0.1605266,"Pavilion Road, 30, London, SW1X 0HJ",Knightsbridge Station (300 yd),120,240,3000,Venue doesn’t offer catering,External catering allowed,False,240.0,120.0,80.0,25.0,,60.0,,0,1,0,1,0,0,1,0,1,,False,False,True,0.0,0.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,True,,True,False,False,True,True,True,True,False,True,,,,
https://www.tagvenue.com/rooms/london/2473/ruby-blue/balcony-bar,https://www.tagvenue.com/venues/london/923/ruby-blue,ruby blue,balcony bar,51.511125123043,-0.13023625337291,"Leicester Square, 1 Leicester St, , London , WC2H 7BP",Leicester Square Station (200 yd),60,150,110,Venue doesn’t offer catering,External catering not allowed,False,150.0,60.0,,,,,,0,0,1,0,1,0,1,0,1,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,True,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/21/whitechapel-gallery/gallery-2,https://www.tagvenue.com/venues/london/14/whitechapel-gallery-1,whitechapel gallery,gallery 2,51.5159844,-0.0704843,"Whitechapel Gallery, 77-82 Whitechapel High Street, London, E1 7QX",Aldgate East Station (200 yd),200,250,200,Venue offers catering,External catering not allowed,False,250.0,150.0,200.0,,,150.0,,1,1,0,0,1,0,1,0,1,,False,,,0.0,0.0,True,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,,,,,
https://www.tagvenue.com/rooms/kingston-upon-thames/7714/warren-house/edwardian-ballroom,https://www.tagvenue.com/venues/kingston-upon-thames/3935/warren-house,warren house,edwardian ballroom,51.42405899599,-0.2725875377655,"Warren Road, Kingston upon Thames, KT2 7HY",,70,65,70,Venue offers catering,External catering not allowed,False,65.0,60.0,70.0,20.0,24.0,42.0,24.0,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,True,True,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,False,False,False,True,,True,False,True,True,False,False,True,False,,,,,True
https://www.tagvenue.com/rooms/london/26831/vagabond-monument/the-lounge,https://www.tagvenue.com/venues/london/12735/vagabond-monument,vagabond monument,the lounge,51.5110123,-0.0855634,"Gracechurch Street, 51, London, EC3V 0EH",Bank Station (400 yd),0,50,20,Venue offers catering,External catering not allowed,False,50.0,,,,,,,0,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,,False,False,False,False,False,False,False,True,True,,,,
https://www.tagvenue.com/rooms/london/10052/heddon-street-kitchen/first-floor-at-heddon-street,https://www.tagvenue.com/venues/london/4886/heddon-street-kitchen,heddon street kitchen,first floor at heddon street,51.51086587856,-0.13930320739746,"Heddon Street, 3-9, London, W1B 4BE",Piccadilly Circus Station (450 yd),100,120,80,Venue offers catering,External catering allowed,False,120.0,100.0,,,,,,0,0,1,1,0,1,0,0,1,,,False,True,1.0,0.0,,True,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,True,False,True,False,True,False,False,True,False,False,,,,,
https://www.tagvenue.com/rooms/london/25624/the-gate-aparthotel/terrace-lounge-area,https://www.tagvenue.com/venues/london/11405/the-gate-aparthotel,the gate aparthotel,terrace & lounge area,51.5150966,-0.0687724,"41 White church Lane, Aldgate, London, E1 7QR",Aldgate East Station (300 yd),60,80,500,Venue offers catering,External catering allowed,False,80.0,60.0,,,,,,0,1,0,1,0,1,0,0,1,True,True,True,False,1.0,1.0,,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,True,True,,True,False,True,True,True,False,False,False,True,True,,True,
https://www.tagvenue.com/rooms/london/26965/the-oyster-catcher/terrace-semi-private-hire,https://www.tagvenue.com/venues/london/12845/the-oyster-catcher,the oyster catcher,terrace semi-private hire,51.4830123,-0.0147931,"Kings Lodge, 7 Victoria Parade, London, SE10 9FR",Cutty Sark Station (350 yd),50,0,70,Venue offers catering,External catering not allowed,False,,50.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/4140/landmark-99-bishopsgate-london/northcote,https://www.tagvenue.com/venues/london/1685/landmark-99-bishopsgate-london,"landmark – 99 bishopsgate, london",northcote,51.5159383,-0.0824778,"99 Bishopsgate, London, EC2M 3XD",Liverpool Street Station (200 yd),20,0,30,Venue offers catering,External catering not allowed,False,,12.0,20.0,12.0,12.0,,,1,0,1,0,1,1,0,1,0,,,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,,True,,True,
https://www.tagvenue.com/rooms/london/17173/lucky-cat/tochi,https://www.tagvenue.com/venues/london/7686/lucky-cat,lucky cat,tochi,51.512304806445,-0.15084207057953,"Grosvenor Square, 10, London, W1K 6JP",Bond Street Station (250 yd),30,50,47,Venue offers catering,External catering not allowed,False,50.0,30.0,,30.0,,,,0,0,1,0,1,1,0,0,1,True,,,,0.0,0.0,,False,False,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/11369/ilec-conference-centre/london-1-to-3-or-4-to-6,https://www.tagvenue.com/venues/london/3874/ilec-conference-centre-1,ilec conference centre,london 1 to 3 or 4 to 6,51.486123234554,-0.19954025745392,"Lillie Road, 47, London, SW6 1UD",West Brompton Station (350 yd),140,150,180,Venue offers catering,External catering allowed,False,150.0,130.0,140.0,,70.0,70.0,,0,0,1,1,0,1,0,0,1,,,False,True,1.0,0.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,,False,False,False,True,False,True,False,False,,,,,True
https://www.tagvenue.com/rooms/london/22133/gaucho-charlotte-street/whole-venue,https://www.tagvenue.com/venues/london/6510/gaucho-charlotte-street,gaucho charlotte street,whole venue,51.520022414511,-0.13632557678223,"Charlotte Street, 60a, London, W1T 2NU",Goodge Street Station (150 yd),100,120,150,Venue offers catering,External catering not allowed,False,120.0,100.0,,,,,,0,0,1,0,1,1,0,0,1,,,,,0.0,0.0,,False,False,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,,True,,,
https://www.tagvenue.com/rooms/london/32718/studio-nome/photo-studio,https://www.tagvenue.com/venues/london/15505/studio-nome,studio nomé,photo studio,51.5758541,-0.0863944,"Catwalk Place, Overbury Rd, London, N156AQ",Manor House Station (950 yd),0,10,30,Venue doesn’t offer catering,External catering allowed,False,10.0,,,,,,,0,0,1,1,0,0,1,1,0,,,False,True,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,,True,False,False,False,False,False,False,False,True,,,,
https://www.tagvenue.com/rooms/london/4689/the-clarence-whitehall/tin-belly-dining-room,https://www.tagvenue.com/venues/london/1956/the-clarence-whitehall,the clarence whitehall,tin belly dining room,51.5061956,-0.126765,"53 Whitehall, London, sw1a 2hp",Charing Cross Station (350 yd),50,60,65,Venue offers catering,External catering not allowed,False,60.0,50.0,,,,,,0,0,1,0,1,1,0,0,1,True,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,
https://www.tagvenue.com/rooms/london/25142/mavro-worldwide-studios/recording-studio,https://www.tagvenue.com/venues/london/5586/mavro-worldwide-studios-1,mavro worldwide studios,recording studio,51.49143089341,-0.039256811141968,"Cannon Wharf Business Centre, Pell Street, 5.04, London, SE8 5EN",Surrey Quays Station (700 yd),0,8,161,Venue doesn’t offer catering,External catering allowed,True,8.0,,,,,,,0,1,0,1,0,0,1,1,0,,False,False,True,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,False,False,False,False,False,,True,False,True,False,True,False,False,False,,,,True,True
https://www.tagvenue.com/rooms/london/14676/wellington-hotel-by-blue-orchid/garden,https://www.tagvenue.com/venues/london/619/wellington-hotel-by-blue-orchid,wellington hotel by blue orchid,garden,51.494335143819,-0.13605219259034,"71 Vincent Square, , London , SW1P 2PA",St. James's Park Station (650 yd),100,120,600,Venue offers catering,External catering not allowed,False,120.0,100.0,,,,,,0,0,1,0,1,1,0,1,0,,,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,,,,,
https://www.tagvenue.com/rooms/london/14421/lost-in-brixton/lost-in-brixton,https://www.tagvenue.com/venues/london/6480/lost-in-brixton,lost in brixton,lost in brixton,51.462401156783,-0.11240735650063,"Coldharbour Lane, London, SW9 8PS",Brixton Station (200 yd),250,440,5783,Venue offers catering,External catering not allowed,False,440.0,250.0,,,,,,1,0,1,0,1,1,0,0,1,,,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,True,,,,,,,,,,,,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,,,,,
