url,venue_name,space_name,latitude,longitude,address,nearest_tube_station,max_seated,max_standing,area_in_m2,catering_offered,external_catering_allowed,supervenue,Boardroom_max,Standing_max,Dining_max,Theatre_max,Cabaret_max,U-Shaped_max,Classroom_max,Approved caterers only,BYO alcohol allowed,BYO alcohol not allowed,External catering allowed,External catering not allowed,In-house catering,No in-house catering,Venue doesn’t provide alcohol,Venue provides alcohol,Buyout fee for external catering,Kitchen facilities available for guests,Complimentary water,Complimentary tea and coffee,Alcohol licence until 03:00 (extension available),Halal menu,Kosher menu,Extensive vegan menu,Extensive gluten-free menu,Alcohol licence until 23:00,Alcohol licence until 23:00 (extension available),Corkage fee for BYO alcohol,Alcohol licence until 01:00 (extension available),Alcohol licence until 00:00 (extension available),Alcohol licence until 04:00,Alcohol licence until 01:00,Alcohol licence until 00:00,Alcohol licence until 02:00 (extension available),Alcohol licence until 03:00,Alcohol licence until 21:30,Alcohol licence until 22:30 (extension available),Alcohol licence until 00:30,Alcohol licence until 02:00,Alcohol licence until 23:30 (extension available),Alcohol licence until 05:00 (extension available),Alcohol licence until 23:30,Alcohol licence until 04:00 (extension available),Alcohol licence until 00:30 (extension available),Alcohol licence until 22:30,Alcohol licence until 05:00,Alcohol licence until 01:30,Alcohol licence until 21:00 (extension available),Alcohol licence until 22:00,Alcohol licence until 22:00 (extension available),Alcohol licence until 02:30,Alcohol licence until 02:30 (extension available),Alcohol licence until 21:00,Wi-Fi,Flatscreen TV,Whiteboard,Natural light,Projector,Flipchart,Conference call facilities,Air conditioning,Storage space,Accommodation available,Parking available,Own music allowed,Bring your own DJ,PA system / music speakers available,Lift to all floors,Wheelchair accessible,Promoted / ticketed events,Loud music / events,Wedding licence,Temporary event notices (TENs) available,Free parking is available on-site,Paid parking facilities available nearby,Disabled access toilets
https://www.tagvenue.com/rooms/london/21618/osmani-centre/hall-one,osmani centre,hall one,51.520933051,-0.064432440722612,"58 Underwood Road , London, E1 5AW",Whitechapel Station (400 yd),50,50,92,Venue offers catering,External catering allowed,False,25.0,50.0,35.0,50.0,35.0,30.0,40.0,0,0,1,1,0,1,0,1,0,False,True,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,True,False,False,True,False,False,True,True,True,True,True,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/7413/jamies-tudor-street/whole-venue,jamies tudor street,whole venue,51.512615288403,-0.10879039764404,"Tudor Street, 36, London, EC4Y 0BH",Blackfriars Station (450 yd),70,150,200,Venue offers catering,External catering allowed,False,,150.0,70.0,,,,,0,0,1,1,0,1,0,0,1,True,False,1.0,0.0,,True,False,False,False,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,False,True,False,False,False,True,False,True,,False,False,True,False,True,,,
https://www.tagvenue.com/rooms/london/26533/pergola-on-the-wharf/billingsgate,pergola on the wharf,billingsgate ,51.505429847891,-0.017214038848876,"Crossrail Pl, London, E14 5AR",Poplar Station (250 yd),40,60,50,Venue offers catering,External catering not allowed,False,,60.0,40.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,False,False,True,False,False,False,True,False,False,,False,False,True,,True,False,False,False,True,,True,True
https://www.tagvenue.com/rooms/london/3929/strada-st-katharine-docks/exclusive-restaurant-hire,strada st katharine docks,exclusive restaurant hire,51.506827159116,-0.075650036523484,"2 Tower Bridge House, St Katharines Way, London, E1W 1AA",Tower Hill Station (400 yd),100,150,1,Venue offers catering,External catering not allowed,False,,150.0,100.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,True,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/4787/sama-bankside/upper-arch,sama bankside,upper arch,51.506927539569,-0.10426028663028,"SAMA Bankside, 3 Robinson Road , London , SE1 8BU",Southwark Station (400 yd),30,50,28,Venue offers catering,External catering not allowed,False,,50.0,30.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,True,False,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,False,False,True,False,False,False,False,False,True,,True,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/10355/radisson-blu-edwardian-sussex/green-room,radisson blu edwardian sussex,green room,51.514464782238,-0.15584707260132,"Granville Place, 19-25, London, W1H 6PA",Marble Arch Station (250 yd),10,0,15,Venue offers catering,External catering not allowed,False,10.0,,10.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,True,False,True,False,True,False,False,False,True,,True,False,False,False,True,,,
https://www.tagvenue.com/rooms/london/1465/friendly-place/whole-venue,friendly place,whole venue,51.4724108,-0.0152732,"One Friendly Place, Deptford, London, SE13 7QS",Elverson Road Station (500 yd),200,250,650,Venue offers catering,External catering not allowed,False,,250.0,130.0,200.0,,,,1,1,0,0,1,0,1,1,0,,,0.0,0.0,,True,True,True,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,False,,False,False,False,False,True,True,,
https://www.tagvenue.com/rooms/london/6439/the-grazing-goat-marylebone/first-floor-dining-room,the grazing goat marylebone,first floor dining room,51.515239277205,-0.15825033187866,"6 New Quebec Street, London, W1H 7RQ",Marble Arch Station (250 yd),70,120,92,Venue offers catering,External catering not allowed,False,,120.0,70.0,,,,,0,1,0,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,False,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,True,False,False,False,True,,True,False,True,,False,False,False,False,False,,True,
https://www.tagvenue.com/rooms/london/1978/whirled-cinema/whole-venue,whirled cinema,whole venue,51.465066,-0.10069224470521,"259-260 Hardess St, Loughborough Junction, London, SE24 0HN",Denmark Hill Station (1050 yd),60,75,140,Venue doesn’t offer catering,External catering allowed,True,,75.0,,60.0,,,60.0,0,0,1,1,0,0,1,0,1,False,False,1.0,0.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,False,False,False,,True,False,True,,False,False,True,False,True,True,,
https://www.tagvenue.com/rooms/london/9991/radisson-blu-edwardian-heathrow/royal-a,radisson blu edwardian heathrow,royal a,51.480911163293,-0.44096284720581,"Bath Road, 140, London, UB3 5AW",,50,60,64,Venue offers catering,External catering not allowed,False,20.0,60.0,50.0,50.0,40.0,20.0,32.0,1,1,0,0,1,1,0,0,1,,,1.0,1.0,,True,False,True,False,,,False,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,,True,False,True,,True,True,True,False,True,True,,
https://www.tagvenue.com/rooms/london/19375/sizona/sizona-location,sizona,sizona location,51.527689479034,-0.093920230865479,"Dingley Place, 4, London, EC1V 8BP",Old Street Station (550 yd),25,25,186,Venue doesn’t offer catering,External catering allowed,True,12.0,25.0,15.0,15.0,15.0,15.0,25.0,0,1,0,1,0,0,1,1,0,False,True,0.0,0.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,False,False,True,False,,True,False,True,,True,True,False,False,False,,True,
https://www.tagvenue.com/rooms/london/27042/aim-escape-rooms/hangover-deja-brew,aim escape rooms,hangover déjà brew,51.5139204,-0.0691514,"Goodman’s Fields, 8 Canter Way, London, E1 8PS",Aldgate East Station (300 yd),0,5,50,Venue offers catering,External catering not allowed,False,,5.0,,,,,,1,0,1,0,1,0,1,1,0,,,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/4268/kensington-iverna-gardens/the-hall,"kensington, iverna gardens",the hall,51.498361193851,-0.19357804596325,"1A Iverna Gardens, Kensington, London, W8 6TN",High Street Kensington Station (300 yd),200,300,294,Venue offers catering,External catering not allowed,False,,300.0,150.0,200.0,,,,1,1,0,0,1,0,1,0,1,,,1.0,1.0,,False,False,False,False,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,False,,True,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/6846/westwood-sports-pub-kitchen/the-dining-booths,westwood sports pub & kitchen,the dining booths,51.509459341157,-0.22354270740971,"Westfield Shopping Centre, Unit 0233, London, W12 7GG",White City Station (350 yd),8,12,10,Venue offers catering,External catering not allowed,False,,12.0,8.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,True,False,True,False,False,,True,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/21992/vue-islington/screen-9,vue islington,screen 9,51.534136587668,-0.10648026878662,"Parkfield Street, 36, London, N1 0PS",Angel Station (250 yd),430,0,10,Venue offers catering,External catering not allowed,False,,,,430.0,,,,1,0,1,0,1,0,1,0,1,,,0.0,0.0,,False,False,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,False,True,False,False,True,False,False,True,False,False,,True,False,True,,True,True,False,False,False,,True,
https://www.tagvenue.com/rooms/london/23848/hm-photography-and-studio/hm-photography-studios,hm photography and studio,hm photography studios,51.5346384,-0.0200877,"Unit 203, River Bank Business centre,  Dye house Lane, London, E3 2TB",Pudding Mill Lane Station (550 yd),0,10,74,Venue doesn’t offer catering,External catering not allowed,False,,10.0,,,,,,0,0,1,0,1,0,1,1,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,,False,False,False,,False,False,False,False,False,,True,
https://www.tagvenue.com/rooms/london/708/borough-high-street/meeting-room-5,borough high street,meeting room 5 ,51.501950943646,-0.092543758930219,"201 Borough High Street, London, SE1 1JA",Borough Station (150 yd),4,0,9,Venue offers catering,External catering allowed,False,4.0,,,,,,,0,0,1,1,0,1,0,1,0,True,False,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,True,False,True,False,False,False,False,False,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/3481/the-bloomsbury-building/meeting-room-10,the bloomsbury building,meeting room 10,51.517196793791,-0.12500313519593,"10 BLOOMSBURY WAY HOLBORN, London, WC1A 2SL",Holborn Station (400 yd),14,0,16,Venue offers catering,External catering allowed,False,14.0,,,,,,,0,0,1,1,0,1,0,1,0,False,False,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/5565/landmark-dover-street-london/berkeley,"landmark - dover street, london",berkeley,51.507861870538,-0.14165396560668,"48 Dover Street, London, W1S 4FF",Green Park Station (200 yd),8,0,27,Venue offers catering,External catering not allowed,False,8.0,,,,,,,1,0,1,0,1,0,1,1,0,,,1.0,0.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,True,True,True,True,False,False,,False,False,False,True,True,False,False,False,False,,True,True
https://www.tagvenue.com/rooms/london/1991/chiswell-street-dining-rooms/the-snug-room,chiswell street dining rooms,the snug room,51.520721621086,-0.091195444215032,"56 Chiswell Street, City of London, London, EC1Y 4SA",Moorgate Station (350 yd),18,20,30,Venue offers catering,External catering not allowed,False,,20.0,18.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,True,False,False,True,False,False,False,False,False,True,,False,False,False,True,True,,,
https://www.tagvenue.com/rooms/london/1992/chiswell-street-dining-rooms/the-samuel-room,chiswell street dining rooms,the samuel room,51.520721621086,-0.091195444215032,"56 Chiswell Street, City of London, London, EC1Y 4SA",Moorgate Station (350 yd),53,100,90,Venue offers catering,External catering not allowed,False,,100.0,53.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,False,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,False,False,False,False,False,False,True,,False,False,False,True,True,,,
https://www.tagvenue.com/rooms/london/523/doubletree-by-hilton-angel-kings-cross/kings-cross-suite,doubletree by hilton angel kings cross,kings cross suite ,51.5320615,-0.1095984,"60 Pentonville Road, London, N1 9LA",Angel Station (300 yd),35,0,60,Venue offers catering,External catering not allowed,False,20.0,,30.0,35.0,32.0,20.0,20.0,1,0,1,0,1,1,0,0,1,,,1.0,1.0,,True,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,,True,False,True,,True,True,False,True,False,True,,
https://www.tagvenue.com/rooms/london/25893/enderby-house/the-octagon-room,enderby house,the octagon room,51.4906717,0.0029062,"Enderby House, 23 Telegraph Avenue, London, SE10 0TH",Island Gardens Station (1100 yd),25,40,30,Venue offers catering,External catering not allowed,False,,40.0,25.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,False,False,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,,False,False,False,,True,False,False,False,False,,True,True
https://www.tagvenue.com/rooms/london/390/cavendish-conference-centre/harley-suite,cavendish conference centre,harley suite,51.5193272,-0.1455986,"22 Duchess Mews, London, W1G 9DT",Regent's Park Station (550 yd),30,30,24,Venue offers catering,External catering allowed,False,15.0,30.0,20.0,30.0,18.0,,20.0,0,0,1,1,0,1,0,1,0,False,False,1.0,1.0,,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,True,True,True,False,False,False,False,True,,False,True,False,False,False,,,
https://www.tagvenue.com/rooms/london/17301/hard-rock-cafe-oxford-street/whole-venue,hard rock cafe oxford street,whole venue,51.514037469033,-0.15884041786194,"Great Cumberland Place, Marble Arch , London, W1H7DL",Marble Arch Station (100 yd),370,620,517,Venue offers catering,External catering not allowed,False,,620.0,370.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,False,False,False,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,True,False,True,False,True,,True,True,True,False,False,,,
https://www.tagvenue.com/rooms/london/1652/harrow-school/shepherd-churchill-room,harrow school,shepherd churchill room,51.573560965972,-0.33411161353661,"5 High Street, Harrow on the Hill , London, HA1 3HP",Harrow on the Hill Station (750 yd),100,150,209,Venue offers catering,External catering not allowed,False,,150.0,80.0,100.0,60.0,50.0,,1,1,0,0,1,1,0,0,1,,,1.0,1.0,,True,True,True,True,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,False,False,False,,True,False,False,,True,True,True,True,True,,,
https://www.tagvenue.com/rooms/london/11422/the-corner-london-city/the-big-one,the corner london city,the big one,51.516260789221,-0.06765604019165,"Adler Street, 42, London, E1 1EE",Aldgate East Station (400 yd),38,50,44,Venue doesn’t offer catering,External catering allowed,False,26.0,50.0,24.0,38.0,24.0,26.0,,0,0,1,1,0,0,1,0,1,True,False,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,True,True,True,True,False,False,False,True,,True,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/20248/my-studio-hire/studio-space,my studio hire,studio space,51.444391598192,-0.15366337585449,"Flat 2, 23 Chestnut Grove, London, SW12 8JB",Balham Station (150 yd),0,15,63,Venue doesn’t offer catering,External catering allowed,False,,15.0,,,,,,0,1,0,1,0,0,1,1,0,False,True,1.0,1.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,True,False,False,True,False,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/5931/london-connected-learning-centre/meeting-room,london connected learning centre,meeting room,51.465699380079,-0.14126772750853,"Rectory Grove, Clapham, London, SW4 0EL",Clapham Common Station (550 yd),8,0,9,Venue offers catering,External catering not allowed,False,8.0,,,,,,,0,0,1,0,1,1,0,1,0,,,1.0,0.0,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,True,False,True,False,False,False,False,False,False,False,True,,True,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/9913/radisson-blu-edwardian-bloomsbury-st/folio-1,radisson blu edwardian bloomsbury st,folio 1,51.517606078917,-0.12788236141205,"Bloomsbury Street, 9-13, London, WC1B 3QD",Tottenham Court Road Station (300 yd),120,150,117,Venue offers catering,External catering not allowed,False,28.0,150.0,100.0,120.0,42.0,30.0,52.0,0,1,0,0,1,1,0,0,1,,,1.0,1.0,,True,True,True,True,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,True,True,False,True,False,True,False,True,False,True,,True,True,True,True,True,,,
https://www.tagvenue.com/rooms/london/21444/the-old-finsbury-town-hall/the-great-hall,the old finsbury town hall,the great hall,51.527085148134,-0.10800152023772,"The Old Finsbury Town Hall, Rosebery Avenue, London, EC1R 4RP",Angel Station (700 yd),200,270,281,Venue offers catering,External catering not allowed,False,,270.0,200.0,,,,,1,1,0,0,1,0,1,1,0,,,0.0,0.0,,False,False,False,False,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,False,True,False,False,,True,True,True,True,False,,,
https://www.tagvenue.com/rooms/london/22119/lescargot/the-salon-vert,l'escargot,the salon vert ,51.5139728,-0.1310067,"Greek Street, 48, London, W1D 4EF",Tottenham Court Road Station (300 yd),30,45,19,Venue offers catering,External catering not allowed,False,22.0,45.0,30.0,,30.0,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,False,False,False,False,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,False,False,False,False,True,False,True,,False,False,False,True,False,,,
https://www.tagvenue.com/rooms/london/2169/bgm-studios/pro-recording-studio,bgm studios,pro recording studio,51.5214806,-0.1020076,"73 St. John Street, London, EC1M 4NJ",Farringdon Station (300 yd),0,20,20,Venue doesn’t offer catering,External catering allowed,False,,20.0,,,,,,0,1,0,1,0,0,1,1,0,False,True,1.0,1.0,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,True,False,False,True,False,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/2160/clerkenwell-and-social/whole-venue,clerkenwell and social,whole venue,51.522206386274,-0.10320103061906,"2-5 St John's Square , London , EC1M 4DE",Farringdon Station (300 yd),120,250,225,Venue offers catering,External catering not allowed,False,,250.0,120.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,False,False,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,False,False,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/10003/ninth-ward-london/main-bar-room,ninth ward london,main bar room,51.522596006618,-0.10746707420503,"99-101 Farringdon Road, London, EC1R 3BN",Farringdon Station (350 yd),65,100,190,Venue offers catering,External catering not allowed,True,,100.0,65.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,True,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,False,False,False,False,False,False,,True,True,True,False,False,,,
https://www.tagvenue.com/rooms/london/10730/twickenham-stadium/lock-no-5,twickenham stadium,lock no. 5,51.454846540159,-0.34031036137696,"Rugby House, Twickenham Stadium, 200 Whitton Road, London, TW2 7BA",,650,0,1495,Venue offers catering,External catering not allowed,False,,,650.0,298.0,170.0,,,1,1,0,0,1,1,0,0,1,,,1.0,0.0,,True,True,True,True,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,False,True,,True,False,True,True,True,True,True,False,False,True,,
https://www.tagvenue.com/rooms/london/12354/bow-street-tavern/the-fielding-room,bow street tavern,the fielding room,51.512869014023,-0.12149333953857,"Bow Street, 37, London, WC2E 7AU",Covent Garden Station (250 yd),24,35,10,Venue offers catering,External catering not allowed,True,,35.0,24.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,False,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,True,False,True,False,False,False,True,False,False,,False,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/5956/esquires-coffee-balham/whole-coffee-shop,esquires coffee balham,whole coffee shop,51.442915021328,-0.14959330429076,"75 Bedford Hill, London, SW12 9HA",Balham Station (300 yd),60,80,167,Venue offers catering,External catering allowed,False,60.0,80.0,60.0,60.0,60.0,60.0,60.0,0,1,0,1,0,1,0,0,1,False,True,1.0,1.0,,False,False,True,True,,,False,,,,,,,,,,,,,True,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,False,True,False,False,,True,True,True,True,True,,,
https://www.tagvenue.com/rooms/london/9596/south-place-hotel/le-chiffre-solo,south place hotel,le chiffre & solo,51.51877966514,-0.08626515026242,"3 South Place, Moorgate,  London , EC2M 2AF",Moorgate Station (250 yd),0,100,100,Venue offers catering,External catering not allowed,False,,100.0,,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,False,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,True,False,True,False,True,True,True,True,True,,True,False,True,True,True,False,False,True,False,,True,
https://www.tagvenue.com/rooms/london/5093/victoria-station/meeting-room-3,victoria station,meeting room 3,51.495189216398,-0.14374993241938,"Hudson House, Platform 1, Victoria Mainline Station, London, SW1V 1JT",Victoria Station (150 yd),8,0,20,Venue offers catering,External catering allowed,False,8.0,,8.0,,,,,0,0,1,1,0,1,0,1,0,True,False,0.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/18098/the-resident-soho/boardroom,the resident soho,boardroom,51.514801956235,-0.1340514421463,"Carlisle Street, 10-12, London, W1D3BR",Tottenham Court Road Station (300 yd),8,0,16,Venue doesn’t offer catering,External catering allowed,True,8.0,,,,,,,0,0,1,1,0,0,1,0,1,False,False,1.0,0.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,True,True,True,True,True,False,False,False,True,,True,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/2697/patch-st-pauls/the-beach-hut,patch st paul's,the beach hut,51.5133087,-0.1015979,"Cater Lane, 58-60, London, EC4V 5EA",Blackfriars Station (300 yd),30,60,50,Venue offers catering,External catering not allowed,False,,60.0,30.0,,,,,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,False,False,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,True,False,False,False,False,False,True,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/27762/14-bedford-square/the-snug,14 bedford square,the snug,51.5196341,-0.130111,"Bedford Square, 14, London, WC1B 3JA",Goodge Street Station (400 yd),8,15,23,Venue offers catering,External catering not allowed,False,8.0,15.0,,,,,,1,0,1,0,1,0,1,0,1,,,1.0,1.0,,False,False,False,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,True,False,False,,,
https://www.tagvenue.com/rooms/london/18439/1-king-william-street/valiant-room,1 king william street,valiant room,51.512412473815,-0.08848674595356,"King William Street, 1, London, EC4N 7AF",Bank Station (150 yd),6,0,15,Venue doesn’t offer catering,External catering allowed,False,6.0,,,,,,,0,0,1,1,0,0,1,0,1,False,False,0.0,0.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,False,False,True,True,True,False,False,,False,False,True,,False,False,False,False,False,True,,
https://www.tagvenue.com/rooms/london/234/4th-floor-studios/whole-venue,4th floor studios,whole venue ,51.51469948116,-0.057602272877489,"255 - 259 Commercial Rd, London, E1 2BT",Shadwell Station (450 yd),130,150,539,Venue offers catering,External catering not allowed,False,,150.0,130.0,130.0,,,,1,1,0,0,1,1,0,0,1,,,1.0,0.0,,True,True,True,True,,,False,,,,,,True,,,,,,,,,,,,,,,,,,,,True,True,True,True,True,True,True,True,True,True,,True,True,True,True,True,True,True,True,True,True,,
https://www.tagvenue.com/rooms/london/20969/lords-cricket-ground/nursery-pavilion,lord's cricket ground,nursery pavilion,51.528624196013,-0.1727340772461,"St John's Wood Road, Lord's Cricket Ground, St John's Wood Road, London, NW8 8QN",St. John's Wood Station (750 yd),600,900,1125,Venue offers catering,External catering not allowed,False,,900.0,600.0,600.0,400.0,,324.0,1,1,0,0,1,1,0,0,1,,,0.0,0.0,,True,True,True,True,,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,True,True,True,False,False,,True,False,True,,True,True,False,False,False,True,,
https://www.tagvenue.com/rooms/london/18853/iberica-victoria/semi-private-area,iberica victoria,semi-private area,51.4972314,-0.1383813,"Victoria Street, 68, London, SW1E 6SQ",St. James's Park Station (450 yd),25,35,45,Venue offers catering,External catering not allowed,False,,35.0,25.0,,,,,0,1,0,0,1,1,0,1,0,,,1.0,0.0,,False,False,False,True,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,True,False,False,True,True,False,False,True,False,True,True,True,False,True,False,False,,,
https://www.tagvenue.com/rooms/london/5346/museum-of-the-home/studio,museum of the home,studio,51.531875962014,-0.07674276878663,"136 Kingsland Road , Hoxton, London, E2 8EA",Hoxton Station (250 yd),80,200,80,Venue offers catering,External catering not allowed,False,,200.0,80.0,80.0,,,,1,1,0,0,1,1,0,0,1,,,1.0,0.0,,False,False,False,False,True,,False,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,True,True,False,True,True,False,False,True,False,False,True,True,True,False,True,True,,,True
https://www.tagvenue.com/rooms/london/6190/henry-wood-house/meeting-room-12,henry wood house,meeting room 12,51.518262069734,-0.14197644470516,"2 Riding House Street , Fitzrovia, London, W1W 7FA",Oxford Circus Station (400 yd),4,6,6,Venue offers catering,External catering not allowed,False,4.0,6.0,4.0,,,,,1,0,1,0,1,1,0,1,0,,,1.0,0.0,,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,False,False,False,,False,False,False,False,False,,,
https://www.tagvenue.com/rooms/london/26832/vagabond-monument/whole-venue,vagabond monument,whole venue,51.5110123,-0.0855634,"Gracechurch Street, 51, London, EC3V 0EH",Bank Station (400 yd),150,250,40,Venue offers catering,External catering not allowed,False,,250.0,150.0,,,,,0,0,1,0,1,1,0,0,1,,,1.0,0.0,,False,False,False,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,True,False,False,False,True,True,False,,True,False,True,,True,False,False,False,True,,True,True
https://www.tagvenue.com/rooms/london/22014/the-chapel-bar/saloon-terrace,the chapel bar,saloon & terrace,51.532718426657,-0.11161185396725,"29a Penton St, Islington, LONDON, N1 9PX",Angel Station (450 yd),100,240,245,Venue offers catering,External catering not allowed,False,48.0,240.0,100.0,90.0,44.0,24.0,90.0,0,0,1,0,1,1,0,0,1,,,0.0,0.0,,True,True,False,False,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,True,False,True,False,False,False,True,False,False,False,True,False,True,,False,True,True,False,True,,,
